sample_id,label,sample_type,source,slide_no,feature_id,state_code,state,district,latitude,longitude,year,triggering,activity,geomorph,lithology,lulc,area_sqm,geometry_type,elevation_m,slope_deg,aspect_deg,relief_std_5x5_m,dem_tile,dem_nodata,terrain_quality,soil_class,clay_percent,sand_percent,silt_percent,bulk_density_kg_dm3,soil_quality,landcover_class_code,landcover_class,lulc_quality
LS2014_000452,1,positive,bhuvan_2014,AR/ES/83M01/2014/421,,AR,Arunachal Pradesh,East Siang,27.8432,95.116,2014.0,Rainfall,Active,Structural Hills - Moderately Dissected (SHM),"Cement assorted mixture of gravel, sand, silt&clay",Evergreen / Semi evergreen,1610.0,MultiPolygon,208.38540649414065,25.398505351414205,161.07197343157517,14.701422691345217,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Cambisols,30.2,44.7,25.1,1.18,OK,10,Tree cover,OK
LS2014_000453,1,positive,bhuvan_2014,AR/ES/83M01/2014/423,,AR,Arunachal Pradesh,East Siang,27.8423,95.0873,2014.0,Rainfall,Active,Structural Hills - Moderately Dissected (SHM),"Cement assorted mixture of gravel, sand, silt&clay",Evergreen / Semi evergreen,305.0,MultiPolygon,322.6053771972656,45.03888776844598,168.34227551996517,34.57282257080078,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Cambisols,32.6,41.8,25.6,1.2,OK,10,Tree cover,OK
LS2014_000454,1,positive,bhuvan_2014,AR/ES/83M01/2014/426,,AR,Arunachal Pradesh,East Siang,27.828,95.0954,2014.0,Rainfall,Active,Structural Hills - Moderately Dissected (SHM),"Cement assorted mixture of gravel, sand, silt&clay",Evergreen / Semi evergreen,1957.0,MultiPolygon,236.4569396972656,30.60710037061656,95.51948520901968,18.350364685058597,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Acrisols,30.8,44.3,24.9,1.18,OK,10,Tree cover,OK
LS2014_000455,1,positive,bhuvan_2014,AR/ES/83M01/2014/427,,AR,Arunachal Pradesh,East Siang,27.8272,95.0947,2014.0,Rainfall,Active,Structural Hills - Moderately Dissected (SHM),"Cement assorted mixture of gravel, sand, silt&clay",Evergreen / Semi evergreen,1570.0,MultiPolygon,253.0114898681641,25.2220143991208,110.56304043357105,16.53403663635254,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Acrisols,30.8,44.3,24.9,1.18,OK,10,Tree cover,OK
LS2014_000456,1,positive,bhuvan_2014,AR/ES/83M01/2014/428,,AR,Arunachal Pradesh,East Siang,27.8248,95.0898,2014.0,Rainfall,Active,Structural Hills - Moderately Dissected (SHM),"Cement assorted mixture of gravel, sand, silt&clay",Evergreen / Semi evergreen,2177.0,MultiPolygon,308.2236633300781,30.736288025370428,133.08575279505456,23.381431579589844,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Acrisols,30.5,44.8,24.8,1.17,OK,10,Tree cover,OK
LS2014_000457,1,positive,bhuvan_2014,AR/ES/83M01/2014/435,,AR,Arunachal Pradesh,East Siang,27.8221,95.0854,2014.0,Rainfall,Active,Structural Hills - Moderately Dissected (SHM),"Cement assorted mixture of gravel, sand, silt&clay",Evergreen / Semi evergreen,857.0,MultiPolygon,277.3418884277344,25.55144880307965,175.28866418761524,16.795379638671875,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Cambisols,30.7,43.8,25.5,1.18,OK,10,Tree cover,OK
LS2014_000458,1,positive,bhuvan_2014,AR/ES/83M01/2014/293,,AR,Arunachal Pradesh,East Siang,27.9682,95.1565,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,189.0,MultiPolygon,564.856201171875,13.520914952742125,4.209448808018908,14.647266387939451,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Cambisols,26.6,46.7,26.7,1.14,OK,10,Tree cover,OK
LS2014_000459,1,positive,bhuvan_2014,AR/ES/83M01/2014/294,,AR,Arunachal Pradesh,East Siang,27.9676,95.153,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,151.0,MultiPolygon,438.25921630859375,9.6031815168386,267.41436360663914,17.85733413696289,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Cambisols,27.3,46.9,25.9,1.14,OK,10,Tree cover,OK
LS2014_000460,1,positive,bhuvan_2014,AR/ES/83M01/2014/295,,AR,Arunachal Pradesh,East Siang,27.9675,95.1527,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,173.0,MultiPolygon,438.5452270507813,13.890805883297048,199.21454179202595,19.691722869873047,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Cambisols,27.3,46.9,25.9,1.14,OK,10,Tree cover,OK
LS2014_000461,1,positive,bhuvan_2014,AR/ES/83M01/2014/299,,AR,Arunachal Pradesh,East Siang,27.9654,95.1495,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,504.0,MultiPolygon,464.4969177246094,35.329720796182734,111.48860431349208,23.42929077148437,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Cambisols,26.9,46.7,26.4,1.12,OK,10,Tree cover,OK
LS2014_000462,1,positive,bhuvan_2014,AR/ES/83M01/2014/300,,AR,Arunachal Pradesh,East Siang,27.9651,95.1391,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,195.0,MultiPolygon,484.9019470214844,41.71570855615196,215.63647461346056,25.513471603393555,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Acrisols,27.3,45.5,27.2,1.11,OK,10,Tree cover,OK
LS2014_000463,1,positive,bhuvan_2014,AR/ES/83M01/2014/301,,AR,Arunachal Pradesh,East Siang,27.9648,95.1403,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,628.0,MultiPolygon,511.50042724609375,27.12749837332026,203.06612839845752,14.565351486206056,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Acrisols,27.3,45.5,27.2,1.11,OK,10,Tree cover,OK
LS2014_000464,1,positive,bhuvan_2014,AR/ES/83M01/2014/302,,AR,Arunachal Pradesh,East Siang,27.963,95.11,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,491.0,MultiPolygon,417.8009948730469,24.349351141332864,103.3317127325173,14.289941787719728,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Cambisols,26.6,47.7,25.7,1.16,OK,10,Tree cover,OK
LS2014_000465,1,positive,bhuvan_2014,AR/ES/83M01/2014/303,,AR,Arunachal Pradesh,East Siang,27.9576,95.0757,2014.0,Rainfall,Active,Structural Hills - Moderately Dissected (SHM),Sandstone with shales (Siwalik Super Group (Lower),Evergreen / Semi evergreen,261.0,MultiPolygon,535.75634765625,41.46227151893704,189.6578202093034,39.06200408935547,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Cambisols,28.7,44.9,26.4,1.12,OK,10,Tree cover,OK
LS2014_000466,1,positive,bhuvan_2014,AR/ES/83M01/2014/305,,AR,Arunachal Pradesh,East Siang,27.957,95.0761,2014.0,Rainfall,Active,Structural Hills - Moderately Dissected (SHM),Sandstone with shales (Siwalik Super Group (Lower),Evergreen / Semi evergreen,604.0,MultiPolygon,490.306396484375,31.798676422847024,217.97446848394725,25.657655715942383,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Cambisols,28.7,44.9,26.4,1.12,OK,10,Tree cover,OK
LS2014_000467,1,positive,bhuvan_2014,AR/ES/83M01/2014/306,,AR,Arunachal Pradesh,East Siang,27.9562,95.0824,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,637.0,MultiPolygon,579.6715698242188,20.49448691835194,210.8613313345201,22.73503875732422,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Cambisols,27.1,45.2,27.7,1.11,OK,10,Tree cover,OK
LS2014_000468,1,positive,bhuvan_2014,AR/ES/83M01/2014/307,,AR,Arunachal Pradesh,East Siang,27.9557,95.1426,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,393.0,MultiPolygon,530.7998657226562,28.96954036174925,97.85162067004768,18.022506713867188,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Cambisols,26.3,46.0,27.7,1.11,OK,10,Tree cover,OK
LS2014_000469,1,positive,bhuvan_2014,AR/ES/83M01/2014/308,,AR,Arunachal Pradesh,East Siang,27.9537,95.0754,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,293.0,MultiPolygon,468.7088623046875,13.335385538982669,177.14932048568923,14.461787223815918,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Cambisols,26.2,47.6,26.2,1.13,OK,10,Tree cover,OK
LS2014_000470,1,positive,bhuvan_2014,AR/ES/83M01/2014/309,,AR,Arunachal Pradesh,East Siang,27.9535,95.0749,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,227.0,MultiPolygon,472.6513671875,25.00629455667349,151.8098727317605,14.0708589553833,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Cambisols,28.4,46.7,24.9,1.19,OK,10,Tree cover,OK
LS2014_000471,1,positive,bhuvan_2014,AR/ES/83M01/2014/312,,AR,Arunachal Pradesh,East Siang,27.9517,95.0759,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,739.0,MultiPolygon,452.5373229980469,25.041416881602057,190.9808017785062,16.868160247802734,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Cambisols,26.2,47.6,26.2,1.13,OK,10,Tree cover,OK
LS2014_000472,1,positive,bhuvan_2014,AR/ES/83M01/2014/316,,AR,Arunachal Pradesh,East Siang,27.9486,95.1454,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,294.0,MultiPolygon,423.146484375,18.60584799694959,106.1513033078477,14.422119140625,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Cambisols,27.6,45.2,27.2,1.13,OK,10,Tree cover,OK
LS2014_000473,1,positive,bhuvan_2014,AR/ES/83M01/2014/317,,AR,Arunachal Pradesh,East Siang,27.9485,95.1456,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,181.0,MultiPolygon,405.918212890625,30.781687843534765,91.66604004069784,15.701552391052246,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Cambisols,27.6,45.2,27.2,1.13,OK,10,Tree cover,OK
LS2014_000474,1,positive,bhuvan_2014,AR/ES/83M01/2014/318,,AR,Arunachal Pradesh,East Siang,27.9468,95.1203,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,768.0,MultiPolygon,435.04583740234375,26.83467495415954,212.4852053485047,24.6159782409668,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Cambisols,26.1,47.3,26.7,1.17,OK,10,Tree cover,OK
LS2014_000475,1,positive,bhuvan_2014,AR/ES/83M01/2014/320,,AR,Arunachal Pradesh,East Siang,27.9449,95.1194,2014.0,Rainfall,Active,Valley (V),Shaly sandstone (Siwalik Super Group),Cropland,3803.0,MultiPolygon,327.9735717773437,16.579081790709772,238.8586187267773,15.379265785217283,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Cambisols,27.9,46.7,25.5,1.21,OK,10,Tree cover,OK
LS2014_000476,1,positive,bhuvan_2014,AR/ES/83M01/2014/324,,AR,Arunachal Pradesh,East Siang,27.9405,95.1017,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,586.0,MultiPolygon,437.8001098632813,35.576545970992015,168.59044440666196,22.631797790527344,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Cambisols,26.8,46.4,26.8,1.17,OK,10,Tree cover,OK
LS2014_000477,1,positive,bhuvan_2014,AR/ES/83M01/2014/328,,AR,Arunachal Pradesh,East Siang,27.9132,95.0917,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),"Cement assorted mixture of gravel, sand, silt&clay",Evergreen / Semi evergreen,198.0,MultiPolygon,393.62005615234375,21.17447333229928,142.51014126499456,19.549997329711918,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Acrisols,28.2,44.5,27.3,1.15,OK,10,Tree cover,OK
LS2014_000478,1,positive,bhuvan_2014,AR/ES/83M01/2014/329,,AR,Arunachal Pradesh,East Siang,27.9121,95.0951,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),"Cement assorted mixture of gravel, sand, silt&clay",Evergreen / Semi evergreen,626.0,MultiPolygon,454.81781005859375,33.581469017622524,194.2417686283109,23.78707504272461,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Acrisols,28.3,44.7,27.0,1.15,OK,10,Tree cover,OK
LS2014_000479,1,positive,bhuvan_2014,AR/ES/83M01/2014/330,,AR,Arunachal Pradesh,East Siang,27.9074,95.1208,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),"Cement assorted mixture of gravel, sand, silt&clay",Evergreen / Semi evergreen,229.0,MultiPolygon,543.0346069335938,20.030746261613118,125.4552932738082,13.377429962158203,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Luvisols,29.4,42.4,28.2,1.16,OK,10,Tree cover,OK
LS2014_000480,1,positive,bhuvan_2014,AR/ES/83M01/2014/331,,AR,Arunachal Pradesh,East Siang,27.9073,95.1365,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),"Cement assorted mixture of gravel, sand, silt&clay",Evergreen / Semi evergreen,460.0,MultiPolygon,508.1962890625,40.81185295220426,172.7883243235251,24.747509002685547,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Luvisols,28.3,41.0,30.6,1.15,OK,10,Tree cover,OK
LS2014_000481,1,positive,bhuvan_2014,AR/ES/83M01/2014/332,,AR,Arunachal Pradesh,East Siang,27.9071,95.1355,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),"Cement assorted mixture of gravel, sand, silt&clay",Evergreen / Semi evergreen,366.0,MultiPolygon,531.7144775390625,27.373388654177724,153.16404998580575,19.87343406677246,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Luvisols,29.0,41.2,29.8,1.15,OK,10,Tree cover,OK
LS2014_000482,1,positive,bhuvan_2014,AR/ES/83M01/2014/333,,AR,Arunachal Pradesh,East Siang,27.907,95.1325,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),"Cement assorted mixture of gravel, sand, silt&clay",Evergreen / Semi evergreen,228.0,MultiPolygon,516.00439453125,21.341435346848627,216.6491484496112,16.87895393371582,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Luvisols,28.8,41.0,30.2,1.16,OK,10,Tree cover,OK
LS2014_000483,1,positive,bhuvan_2014,AR/ES/83M01/2014/334,,AR,Arunachal Pradesh,East Siang,27.9068,95.1337,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),"Cement assorted mixture of gravel, sand, silt&clay",Evergreen / Semi evergreen,1044.0,MultiPolygon,537.6324462890625,28.417355620262374,153.6940456073748,24.970447540283203,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Luvisols,29.0,41.2,29.8,1.15,OK,10,Tree cover,OK
LS2014_000484,1,positive,bhuvan_2014,AR/ES/83M01/2014/335,,AR,Arunachal Pradesh,East Siang,27.9068,95.1252,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),"Cement assorted mixture of gravel, sand, silt&clay",Evergreen / Semi evergreen,136.0,MultiPolygon,524.433837890625,14.64787324365763,234.75458067638544,11.477341651916504,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Luvisols,28.8,40.9,30.3,1.15,OK,10,Tree cover,OK
LS2014_000485,1,positive,bhuvan_2014,AR/ES/83M01/2014/336,,AR,Arunachal Pradesh,East Siang,27.9057,95.0654,2014.0,Rainfall,Active,Structural Hills - Highly Dissected (SHH),Shaly sandstone (Siwalik Super Group),Evergreen / Semi evergreen,844.0,MultiPolygon,313.832275390625,35.13542971520624,141.02717696586933,24.81631851196289,Copernicus_DSM_COG_10_N27_00_E095_00_DEM,,OK,Cambisols,28.1,47.5,24.3,1.14,OK,10,Tree cover,OK
LS2014_000486,1,positive,bhuvan_2014,AR/ES/82P04/2014/122,,AR,Arunachal Pradesh,East Siang,28.0844,95.0883,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,2275.0,MultiPolygon,726.03955078125,33.155052502533934,146.18035237063498,26.14591407775879,Copernicus_DSM_COG_10_N28_00_E095_00_DEM,,OK,Cambisols,29.2,44.1,26.7,1.09,OK,10,Tree cover,OK
LS2014_000487,1,positive,bhuvan_2014,AR/ES/82P04/2014/123,,AR,Arunachal Pradesh,East Siang,28.0844,95.0883,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,2275.0,MultiPolygon,726.03955078125,33.155052502533934,146.18035237063498,26.14591407775879,Copernicus_DSM_COG_10_N28_00_E095_00_DEM,,OK,Cambisols,29.2,44.1,26.7,1.09,OK,10,Tree cover,OK
LS2014_000488,1,positive,bhuvan_2014,AR/ES/82P04/2014/124,,AR,Arunachal Pradesh,East Siang,28.0657,95.0996,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,798.0,MultiPolygon,763.8760986328125,30.648416827863063,135.24137656561118,26.171918869018555,Copernicus_DSM_COG_10_N28_00_E095_00_DEM,,OK,Cambisols,29.7,43.2,27.1,1.09,OK,10,Tree cover,OK
LS2014_000489,1,positive,bhuvan_2014,AR/ES/82P04/2014/125,,AR,Arunachal Pradesh,East Siang,28.0657,95.0996,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,798.0,MultiPolygon,763.8760986328125,30.648416827863063,135.24137656561118,26.171918869018555,Copernicus_DSM_COG_10_N28_00_E095_00_DEM,,OK,Cambisols,29.7,43.2,27.1,1.09,OK,10,Tree cover,OK
LS2014_000490,1,positive,bhuvan_2014,AR/ES/82P04/2014/138,,AR,Arunachal Pradesh,East Siang,28.0441,95.1625,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,1393.0,MultiPolygon,1186.346923828125,37.63768525545122,137.61065793612912,35.30006790161133,Copernicus_DSM_COG_10_N28_00_E095_00_DEM,,OK,Cambisols,32.1,37.6,30.4,0.99,OK,10,Tree cover,OK
LS2014_000491,1,positive,bhuvan_2014,AR/ES/82P04/2014/139,,AR,Arunachal Pradesh,East Siang,28.0441,95.1625,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,1393.0,MultiPolygon,1186.346923828125,37.63768525545122,137.61065793612912,35.30006790161133,Copernicus_DSM_COG_10_N28_00_E095_00_DEM,,OK,Cambisols,32.1,37.6,30.4,0.99,OK,10,Tree cover,OK
LS2014_000492,1,positive,bhuvan_2014,AR/ES/82P04/2014/144,,AR,Arunachal Pradesh,East Siang,28.0358,95.1345,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,1189.0,MultiPolygon,1165.512939453125,42.35923985221992,212.5340828682135,40.86566925048828,Copernicus_DSM_COG_10_N28_00_E095_00_DEM,,OK,Cambisols,30.0,38.9,31.1,1.0,OK,10,Tree cover,OK
LS2014_000493,1,positive,bhuvan_2014,AR/ES/82P04/2014/145,,AR,Arunachal Pradesh,East Siang,28.0358,95.1345,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,1189.0,MultiPolygon,1165.512939453125,42.35923985221992,212.5340828682135,40.86566925048828,Copernicus_DSM_COG_10_N28_00_E095_00_DEM,,OK,Cambisols,30.0,38.9,31.1,1.0,OK,10,Tree cover,OK
LS2014_000494,1,positive,bhuvan_2014,AR/ES/82P04/2014/48,,AR,Arunachal Pradesh,East Siang,28.2192,95.1322,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Basalt (Abor Volcanics) , Palaeocene to Eocene",Evergreen / Semi evergreen,299.0,MultiPolygon,1502.28955078125,46.53881007056445,204.41463662482923,39.250732421875,Copernicus_DSM_COG_10_N28_00_E095_00_DEM,,OK,Cambisols,36.1,34.6,29.2,1.01,OK,10,Tree cover,OK
LS2014_000495,1,positive,bhuvan_2014,AR/ES/82P04/2014/57,,AR,Arunachal Pradesh,East Siang,28.2111,95.1092,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Basalt (Abor Volcanics) , Palaeocene to Eocene",Evergreen / Semi evergreen,282.0,MultiPolygon,1799.7081298828125,24.16011120971376,157.57316968874807,22.688451766967773,Copernicus_DSM_COG_10_N28_00_E095_00_DEM,,OK,Luvisols,34.0,36.1,29.9,1.0,OK,10,Tree cover,OK
LS2014_000496,1,positive,bhuvan_2014,AR/US/82P04/2014/443,,AR,Arunachal Pradesh,Upper Siang,28.2061,95.1489,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Basalt (Abor Volcanics) , Palaeocene to Eocene",Evergreen / Semi evergreen,1185.0,MultiPolygon,1406.6114501953125,33.01681376251465,204.1667475618831,28.41317176818848,Copernicus_DSM_COG_10_N28_00_E095_00_DEM,,OK,Luvisols,32.2,36.9,30.9,1.03,OK,10,Tree cover,OK
LS2014_000497,1,positive,bhuvan_2014,AR/ES/82P04/2014/61,,AR,Arunachal Pradesh,East Siang,28.1958,95.0576,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Basalt (Abor Volcanics) , Palaeocene to Eocene",Evergreen / Semi evergreen,444.0,MultiPolygon,962.236083984375,42.81458635877562,159.9445564976181,32.053863525390625,Copernicus_DSM_COG_10_N28_00_E095_00_DEM,,OK,Luvisols,28.2,40.3,31.5,1.06,OK,10,Tree cover,OK
LS2014_000498,1,positive,bhuvan_2014,AR/ES/82P04/2014/63,,AR,Arunachal Pradesh,East Siang,28.1915,95.1727,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Basalt (Abor Volcanics) , Palaeocene to Eocene",Evergreen / Semi evergreen,411.0,MultiPolygon,1007.675537109375,32.83919726989698,149.46695687739344,27.97809791564941,Copernicus_DSM_COG_10_N28_00_E095_00_DEM,,OK,Luvisols,28.3,38.8,32.9,1.03,OK,10,Tree cover,OK
LS2014_000499,1,positive,bhuvan_2014,AR/US/82P04/2014/446,,AR,Arunachal Pradesh,Upper Siang,28.1903,95.1893,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Basalt (Abor Volcanics) , Palaeocene to Eocene",Evergreen / Semi evergreen,836.0,MultiPolygon,749.8972778320312,45.49401938238037,179.19773639303608,39.319480895996094,Copernicus_DSM_COG_10_N28_00_E095_00_DEM,,OK,Cambisols,28.1,41.7,30.2,1.1,OK,10,Tree cover,OK
LS2014_000500,1,positive,bhuvan_2014,AR/ES/82P04/2014/73,,AR,Arunachal Pradesh,East Siang,28.1803,95.1101,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Basalt (Abor Volcanics) , Palaeocene to Eocene",Evergreen / Semi evergreen,585.0,MultiPolygon,1386.1226806640625,37.128509036169945,162.3110987498891,34.12229537963867,Copernicus_DSM_COG_10_N28_00_E095_00_DEM,,OK,Cambisols,28.5,34.9,36.7,0.99,OK,10,Tree cover,OK
LS2014_000501,1,positive,bhuvan_2014,AR/ES/82P04/2014/76,,AR,Arunachal Pradesh,East Siang,28.1776,95.1747,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Basalt (Abor Volcanics) , Palaeocene to Eocene",Evergreen / Semi evergreen,240.0,MultiPolygon,679.25537109375,24.579833681865157,164.1311184949794,17.126813888549805,Copernicus_DSM_COG_10_N28_00_E095_00_DEM,,OK,Cambisols,28.3,43.6,28.2,1.09,OK,10,Tree cover,OK
LS2014_000502,1,positive,bhuvan_2014,AR/ES/82P04/2014/77,,AR,Arunachal Pradesh,East Siang,28.1774,95.1767,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Basalt (Abor Volcanics) , Palaeocene to Eocene",Evergreen / Semi evergreen,244.0,MultiPolygon,706.8739013671875,36.48337403002135,137.89560256433066,30.18561363220215,Copernicus_DSM_COG_10_N28_00_E095_00_DEM,,OK,Cambisols,29.0,43.6,27.4,1.09,OK,10,Tree cover,OK
LS2014_000503,1,positive,bhuvan_2014,AR/ES/82P04/2014/86,,AR,Arunachal Pradesh,East Siang,28.1566,95.1896,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,2573.0,MultiPolygon,468.4187622070313,40.56155429696975,235.28282119227765,24.74044609069824,Copernicus_DSM_COG_10_N28_00_E095_00_DEM,,OK,Luvisols,27.7,45.6,26.7,1.09,OK,10,Tree cover,OK
LS2014_000504,1,positive,bhuvan_2014,AR/ES/82P04/2014/87,,AR,Arunachal Pradesh,East Siang,28.1566,95.1896,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,2573.0,MultiPolygon,468.4187622070313,40.56155429696975,235.28282119227765,24.74044609069824,Copernicus_DSM_COG_10_N28_00_E095_00_DEM,,OK,Luvisols,27.7,45.6,26.7,1.09,OK,10,Tree cover,OK
LS2014_000505,1,positive,bhuvan_2014,AR/ES/82P08/2014/50,,AR,Arunachal Pradesh,East Siang,28.2184,95.3179,2014.0,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,394.0,MultiPolygon,1644.4298095703125,31.840229705815503,164.51503396213784,25.422828674316406,Copernicus_DSM_COG_10_N28_00_E095_00_DEM,,OK,Luvisols,32.6,32.7,34.7,0.99,OK,10,Tree cover,OK
